Time,Longitude,Latitude,Altitude,Velocity,Density,HeatFlux,geometry
233.58395989974937,95.40100250626567,-2.481203007518797,32665.26856519442,4350.108710325341,0.0262515057842779,1896510.6667853058,POINT (95.40100250626567 -2.481203007518797)
234.58646616541353,95.33834586466165,-2.406015037593985,32402.659172520653,4303.372775315651,0.02707521065470169,1864621.4483037654,POINT (95.33834586466165 -2.406015037593985)
235.58897243107768,95.27568922305764,-2.3308270676691727,32141.40741890685,4256.5576354444365,0.027920301420404827,1832371.192275945,POINT (95.27568922305764 -2.3308270676691727)
236.59147869674183,95.21303258145363,-2.2556390977443606,31881.5173533981,4209.677825918363,0.028787157729409683,1799798.237987379,POINT (95.21303258145363 -2.2556390977443606)
237.593984962406,95.15037593984962,-2.1804511278195484,31622.993003935262,4162.747962789817,0.029676159257913396,1766940.9936088717,POINT (95.15037593984962 -2.1804511278195484)
238.59649122807016,95.08771929824562,-2.1052631578947363,31365.838377292413,4115.782724799936,0.030587685409366554,1733837.838686174,POINT (95.08771929824562 -2.1052631578947363)
239.59899749373432,95.02506265664161,-2.030075187969924,31110.057459014773,4068.7968350550277,0.03152211500322699,1700527.0277099793,POINT (95.02506265664161 -2.030075187969924)
240.6015037593985,94.9624060150376,-1.9548872180451156,30855.654213357004,4021.8050425848674,0.032479825953399974,1667046.5951895234,POINT (94.9624060150376 -1.9548872180451156)
241.60401002506265,94.89974937343358,-1.8796992481203034,30602.632583221697,3974.8221038318675,0.033461194936391415,1633434.2626410627,POINT (94.89974937343358 -1.8796992481203034)
242.6065162907268,94.83709273182957,-1.8045112781954913,30350.996490098347,3927.862764120478,0.03446659704921526,1599727.3478876508,POINT (94.83709273182957 -1.8045112781954913)
243.60902255639095,94.77443609022556,-1.7293233082706791,30100.749834002432,3880.941739156231,0.03549640545711469,1565962.6770492585,POINT (94.77443609022556 -1.7293233082706791)
244.61152882205513,94.71177944862156,-1.654135338345867,29851.8964934151,3834.0736966037603,0.03655099103117054,1532176.4995823582,POINT (94.71177944862156 -1.654135338345867)
245.6140350877193,94.64912280701755,-1.5789473684210549,29604.440325223026,3787.273237792684,0.03763072197589147,1498404.4067059604,POINT (94.64912280701755 -1.5789473684210549)
246.61654135338344,94.58646616541354,-1.5037593984962427,29358.385164658626,3740.554879599732,0.038735963446895366,1464681.2535269044,POINT (94.58646616541354 -1.5037593984962427)
247.6190476190476,94.52380952380952,-1.4285714285714306,29113.73482524058,3693.933036554641,0.03986707715881126,1431041.085151171,POINT (94.52380952380952 -1.4285714285714306)
248.62155388471177,94.46115288220551,-1.3533834586466185,28870.493098714753,3647.422003216375,0.041024420983548936,1397517.0670404404,POINT (94.46115288220551 -1.3533834586466185)
249.62406015037593,94.3984962406015,-1.2781954887218063,28628.663754995476,3601.0359368649706,0.04220834853910311,1364141.4198441992,POINT (94.3984962406015 -1.2781954887218063)
250.62656641604008,94.3358395989975,-1.2030075187969942,28388.250542107067,3554.7888405528756,0.04341920876907889,1330945.3589077312,POINT (94.3358395989975 -1.2030075187969942)
251.62907268170426,94.27318295739349,-1.127819548872182,28149.25718612573,3508.694546558121,0.044657345513144764,1297959.0386256939,POINT (94.27318295739349 -1.127819548872182)
252.6315789473684,94.21052631578948,-1.05263157894737,27911.687391121857,3462.7667002797625,0.045923097068639,1265211.5017796059,POINT (94.21052631578948 -1.05263157894737)
253.63408521303256,94.14786967418547,-0.9774436090225578,27675.544839102557,3417.0187446141827,0.04721679574357772,1232730.6339662573,POINT (94.14786967418547 -0.9774436090225578)
254.63659147869672,94.08521303258145,-0.9022556390977456,27440.83318995466,3371.4639048487024,0.04853876740133207,1200543.1231925352,POINT (94.08521303258145 -0.9022556390977456)
255.6390977443609,94.02255639097744,-0.8270676691729335,27207.5560813879,3326.1151741067015,0.04988933099726477,1168674.4246810647,POINT (94.02255639097744 -0.8270676691729335)
256.64160401002505,93.95989974937343,-0.7518796992481214,26975.717128878678,3280.985299376098,0.05126879810763499,1137148.7309004222,POINT (93.95989974937343 -0.7518796992481214)
257.64411027568923,93.89724310776943,-0.6766917293233092,26745.31992561386,3236.086768150556,0.052677472451107266,1105988.9468039637,POINT (93.89724310776943 -0.6766917293233092)
258.64661654135335,93.83458646616542,-0.6015037593984971,26516.36804243522,3191.431795710273,0.054115649403214824,1075216.6702324308,POINT (93.83458646616542 -0.6015037593984971)
259.64912280701753,93.7719298245614,-0.526315789473685,26288.86502778402,3147.032313066459,0.055583615504157,1044852.1774079376,POINT (93.7719298245614 -0.526315789473685)
260.6516290726817,93.70927318295739,-0.4511278195488728,26062.81440764606,3102.8999555910495,0.05708164796032668,1014914.4134207917,POINT (93.70927318295739 -0.4511278195488728)
261.65413533834584,93.64661654135338,-0.3759398496240607,25838.219685496995,3059.046052350315,0.058610014139989425,985420.9875859064,POINT (93.64661654135338 -0.3759398496240607)
262.65664160401,93.58395989974937,-0.30075187969924855,25615.08434224804,3015.481616158356,0.060168971063556405,956388.1735227286,POINT (93.58395989974937 -0.3007518796992486)
263.65914786967414,93.52130325814537,-0.2255639097744364,25393.411836192085,2972.217334363675,0.0617587648889148,927830.9137915323,POINT (93.52130325814537 -0.2255639097744364)
264.6616541353383,93.45864661654136,-0.15037593984962427,25173.205602949965,2929.263560379154,0.06337963039230482,899762.8288997323,POINT (93.45864661654136 -0.1503759398496243)
265.6641604010025,93.39598997493735,-0.07518796992481214,24954.46905541733,2886.63030596312,0.0650317904452482,872196.2304748456,POINT (93.39598997493735 -0.0751879699248121)
266.66666666666663,93.33333333333334,0.0,24737.205583711766,2844.3272342563732,0.06671545548806103,845142.1383856381,POINT (93.33333333333334 0)
267.6691729323308,93.27067669172932,0.07518796992481214,24521.41855512008,2802.3636535773785,0.06843082300050327,818610.3015800711,POINT (93.27067669172932 0.0751879699248121)
268.671679197995,93.20802005012531,0.15037593984962427,24307.111314046313,2760.7485119752655,0.07017807697013395,792609.2223978575,POINT (93.20802005012531 0.1503759398496243)
269.6741854636591,93.1453634085213,0.2255639097744364,24094.287181959793,2719.4903925376293,0.07195738735897113,767146.1841067099,POINT (93.1453634085213 0.2255639097744364)
270.6766917293233,93.0827067669173,0.30075187969924855,23882.949457343697,2678.5975094477435,0.07376890956906738,742227.281404738,POINT (93.0827067669173 0.3007518796992486)
271.6791979949875,93.02005012531328,0.3759398496240607,23673.10141564392,2638.077704783419,0.07561278390763783,717857.4536268886,POINT (93.02005012531328 0.3759398496240607)
272.6817042606516,92.95739348370927,0.4511278195488728,23464.746309218302,2597.9384460474375,0.07748913505239403,694040.5203906412,POINT (92.95739348370927 0.4511278195488728)
273.6842105263158,92.89473684210526,0.5263157894736814,23257.887367286196,2558.1868244173693,0.07939807151775845,670779.21941546,POINT (92.89473684210526 0.5263157894736814)
274.68671679197996,92.83208020050125,0.6015037593984935,23052.527795878515,2518.829553700575,0.08133968512264982,648075.2462515818,POINT (92.83208020050125 0.6015037593984935)
275.6892230576441,92.76942355889724,0.6766917293233057,22848.67077778795,2479.872969978249,0.08331405046055386,625929.2956564405,POINT (92.76942355889724 0.6766917293233057)
276.69172932330827,92.70676691729324,0.7518796992481178,22646.319472519608,2441.3230319205913,0.08532122437260338,604341.1043613505,POINT (92.70676691729324 0.7518796992481178)
277.6942355889724,92.64411027568923,0.82706766917293,22445.477016242206,2403.18532175366,0.08736124542441244,583309.494976927,POINT (92.64411027568923 0.82706766917293)
278.69674185463657,92.58145363408522,0.9022556390977421,22246.146521739283,2365.4650468567706,0.089434133387429,562832.4207927255,POINT (92.58145363408522 0.9022556390977421)
279.69924812030075,92.5187969924812,0.9774436090225542,22048.33107836111,2328.167041968193,0.09153988872557513,542907.0112350136,POINT (92.5187969924812 0.9774436090225542)
280.7017543859649,92.45614035087719,1.0526315789473664,21852.03375197666,2291.2957719754904,0.09367849208797077,523529.6177558676,POINT (92.45614035087719 1.0526315789473664)
281.70426065162906,92.39348370927318,1.1278195488721785,21657.257584926236,2254.8553352658955,0.09584990380853745,504695.859937118,POINT (92.39348370927318 1.1278195488721785)
282.70676691729324,92.33082706766918,1.2030075187969906,21464.005595974188,2218.849467611174,0.0980540634133027,486400.67160376755,POINT (92.33082706766918 1.2030075187969906)
283.70927318295736,92.26817042606517,1.2781954887218028,21272.280780262256,2183.2815465606272,0.1002908891362253,468638.3467531923,POINT (92.26817042606517 1.2781954887218028)
284.71177944862154,92.20551378446115,1.353383458646615,21082.086109262993,2148.1545963152457,0.1025602774443839,451402.5851187244,POINT (92.20551378446115 1.353383458646615)
285.7142857142857,92.14285714285714,1.428571428571427,20893.4245307339,2113.4712930555743,0.10486210257336623,434686.53719886026,POINT (92.14285714285714 1.428571428571427)
286.71679197994985,92.08020050125313,1.5037593984962392,20706.298968671574,2079.233970695389,0.1071962160737193,418482.8485962373,POINT (92.08020050125313 1.5037593984962392)
287.719298245614,92.01754385964912,1.5789473684210513,20520.71232326649,2045.4446270331027,0.10956244636931362,402783.70352360565,POINT (92.01754385964912 1.5789473684210513)
288.72180451127815,91.95488721804512,1.6541353383458635,20336.66747085798,2012.1049302727215,0.11196059832848898,387580.8673471771,POINT (91.95488721804512 1.6541353383458635)
289.72431077694233,91.89223057644111,1.7293233082706756,20154.167263889714,1979.216225886039,0.11439045284884758,372865.72805071156,POINT (91.89223057644111 1.7293233082706756)
290.7268170426065,91.8295739348371,1.8045112781954877,19973.214530865487,1946.7795437880623,0.1168517664565659,358629.33651674545,POINT (91.8295739348371 1.8045112781954877)
291.72932330827064,91.76691729323309,1.8796992481202999,19793.812076305345,1914.7956057976526,0.1193442709210976,344862.44553391635,POINT (91.76691729323309 1.8796992481202999)
292.7318295739348,91.70426065162907,1.954887218045112,19615.962680702127,1883.2648333558745,0.12186767288613566,331555.5474518283,POINT (91.70426065162907 1.954887218045112)
293.734335839599,91.64160401002506,2.030075187969924,19439.66910047838,1852.1873554748045,0.12442165351770428,318698.91041681595,POINT (91.64160401002506 2.030075187969924)
294.7368421052631,91.57894736842105,2.1052631578947363,19264.934067943686,1821.5630168901307,0.12700586817024442,306282.61313357356,POINT (91.57894736842105 2.1052631578947363)
295.7393483709273,91.51629072681705,2.1804511278195484,19091.760291252198,1791.3913863913767,0.12961994607155666,294296.5781086544,POINT (91.51629072681705 2.1804511278195484)
